,timestamp,Open,High,Low,Close,Volume,quote_volume,close,high,low,open,volume,isEmaUptrend,isEmaDowntrend,isSmaUptrend,isSmaDowntrend,prediction,signal,barsHeld,isEarlySignalFlip,isLastSignalBuy,isLastSignalSell,isNewBuySignal,isNewSellSignal,startLongTrade,startShortTrade,endLongTrade,endShortTrade
47,1747043700000,104463.8,104475.0,104436.2,104470.0,514457.0,4.92548026,104470.0,104475.0,104436.2,104463.8,514457.0,True,True,True,True,-8,0,48,False,False,False,False,False,,,,
48,1747043400000,104411.9,104482.3,104410.3,104463.8,406831.0,3.89519405,104463.8,104482.3,104410.3,104411.9,406831.0,True,True,True,True,-4,0,49,False,False,False,False,False,,,,
49,1747043100000,104544.0,104544.0,104384.0,104411.9,657995.0,6.30150425,104411.9,104544.0,104384.0,104544.0,657995.0,True,True,True,True,-4,0,50,False,False,False,False,False,,,,
50,1747042800000,104523.9,104544.0,104467.6,104544.0,900767.0,8.61844202,104544.0,104544.0,104467.6,104523.9,900767.0,True,True,True,True,2,0,51,False,False,False,False,False,,,,
51,1747042500000,104526.7,104549.9,104414.8,104523.9,769157.0,7.36173994,104523.9,104549.9,104414.8,104526.7,769157.0,True,True,True,True,2,0,52,False,False,False,False,False,,,,
52,1747042200000,104541.2,104541.2,104443.0,104526.7,1358168.0,12.99923129,104526.7,104541.2,104443.0,104541.2,1358168.0,True,True,True,True,4,0,53,False,False,False,False,False,,,,
53,1747041900000,104500.0,104550.4,104447.3,104541.2,1613104.0,15.43561953,104541.2,104550.4,104447.3,104500.0,1613104.0,True,True,True,True,4,0,54,False,False,False,False,False,,,,
54,1747041600000,104476.1,104530.1,104404.2,104500.0,1168066.0,11.18366724,104500.0,104530.1,104404.2,104476.1,1168066.0,True,True,True,True,4,0,55,False,False,False,False,False,,,,
55,1747041300000,104441.7,104544.0,104441.7,104476.1,1021289.0,9.77257434,104476.1,104544.0,104441.7,104441.7,1021289.0,True,True,True,True,0,0,56,False,False,False,False,False,,,,
56,1747041000000,104515.0,104515.9,104441.7,104441.7,695583.0,6.65717097,104441.7,104515.9,104441.7,104515.0,695583.0,True,True,True,True,-4,0,57,False,False,False,False,False,,,,
57,1747040700000,104531.5,104587.4,104509.1,104515.0,2007842.0,19.2041302,104515.0,104587.4,104509.1,104531.5,2007842.0,True,True,True,True,-6,0,58,False,False,False,False,False,,,,
58,1747040400000,104623.9,104686.5,104458.2,104531.5,3450580.0,32.98728577,104531.5,104686.5,104458.2,104623.9,3450580.0,True,True,True,True,-2,0,59,False,False,False,False,False,,,,
59,1747040100000,104734.1,104734.1,104608.8,104623.9,2231785.0,21.32923772,104623.9,104734.1,104608.8,104734.1,2231785.0,True,True,True,True,6,0,60,False,False,False,False,False,,,,
60,1747039800000,104600.1,104745.8,104600.1,104734.1,1820361.0,17.38669244,104734.1,104745.8,104600.1,104600.1,1820361.0,True,True,True,True,6,0,61,False,False,False,False,False,,,,
61,1747039500000,104549.1,104622.0,104530.9,104600.1,1192794.0,11.40802642,104600.1,104622.0,104530.9,104549.1,1192794.0,True,True,True,True,4,0,62,False,False,False,False,False,,,,
62,1747039200000,104368.1,104562.0,104324.6,104549.1,1623710.0,15.54244308,104549.1,104562.0,104324.6,104368.1,1623710.0,True,True,True,True,2,0,63,False,False,False,False,False,,,,
63,1747038900000,104400.1,104418.5,104350.1,104368.1,565245.0,5.41535333,104368.1,104418.5,104350.1,104400.1,565245.0,True,True,True,True,-2,0,64,False,False,False,False,False,,,,
64,1747038600000,104319.9,104419.8,104256.1,104400.1,1423606.0,13.64144079,104400.1,104419.8,104256.1,104319.9,1423606.0,True,True,True,True,-8,0,65,False,False,False,False,False,,,,
65,1747038300000,104206.0,104322.9,104169.1,104319.9,1871071.0,17.94683101,104319.9,104322.9,104169.1,104206.0,1871071.0,True,True,True,True,-8,0,66,False,False,False,False,False,,,,
66,1747038000000,104434.4,104434.4,104188.0,104206.0,1032255.0,9.8980917,104206.0,104434.4,104188.0,104434.4,1032255.0,True,True,True,True,-8,0,67,False,False,False,False,False,,,,
67,1747037700000,104315.8,104452.2,104299.5,104434.4,1713687.0,16.41892108,104434.4,104452.2,104299.5,104315.8,1713687.0,True,True,True,True,-8,0,68,False,False,False,False,False,,,,
68,1747037400000,104350.4,104363.9,104111.0,104315.8,8442734.0,81.00038097,104315.8,104363.9,104111.0,104350.4,8442734.0,True,True,True,True,-8,0,69,False,False,False,False,False,,,,
69,1747037100000,104326.0,104371.5,104172.7,104350.4,1698660.0,16.29115397,104350.4,104371.5,104172.7,104326.0,1698660.0,True,True,True,True,-8,0,70,False,False,False,False,False,,,,
70,1747036800000,104474.4,104543.4,104246.8,104326.0,4063114.0,38.9049366,104326.0,104543.4,104246.8,104474.4,4063114.0,True,True,True,True,-8,0,71,False,False,False,False,False,,,,
71,1747036500000,104513.0,104515.9,104171.8,104474.4,15463738.0,148.2769405,104474.4,104515.9,104171.8,104513.0,15463738.0,True,True,True,True,-8,0,72,False,False,False,False,False,,,,
72,1747036200000,104476.9,104623.5,104434.0,104513.0,5482935.0,52.4605879,104513.0,104623.5,104434.0,104476.9,5482935.0,True,True,True,True,-4,0,73,False,False,False,False,False,,,,
73,1747035900000,104742.4,104747.6,104256.0,104476.9,10839372.0,103.69683381,104476.9,104747.6,104256.0,104742.4,10839372.0,True,True,True,True,0,0,74,False,False,False,False,False,,,,
74,1747035600000,105231.5,105231.5,104665.1,104742.4,32926348.0,314.2014284,104742.4,105231.5,104665.1,105231.5,32926348.0,True,True,True,True,6,0,75,False,False,False,False,False,,,,
75,1747035300000,105309.4,105362.6,105018.0,105231.5,16054140.0,152.5545491,105231.5,105362.6,105018.0,105309.4,16054140.0,True,True,True,True,6,0,76,False,False,False,False,False,,,,
76,1747035000000,105459.8,105697.7,105297.9,105309.4,17692365.0,167.75812009,105309.4,105697.7,105297.9,105459.8,17692365.0,True,True,True,True,2,0,77,False,False,False,False,False,,,,
77,1747034700000,105546.2,105579.4,105415.0,105459.8,2548680.0,24.15932683,105459.8,105579.4,105415.0,105546.2,2548680.0,True,True,True,True,2,0,78,False,False,False,False,False,,,,
78,1747034400000,105366.4,105562.7,105361.8,105546.2,4092011.0,38.79173129,105546.2,105562.7,105361.8,105366.4,4092011.0,True,True,True,True,0,0,79,False,False,False,False,False,,,,
79,1747034100000,105620.8,105782.7,105266.6,105366.4,7465511.0,70.7570124,105366.4,105782.7,105266.6,105620.8,7465511.0,True,True,True,True,-2,0,80,False,False,False,False,False,,,,
80,1747033800000,105341.8,105620.8,105337.3,105620.8,5896640.0,55.90935164,105620.8,105620.8,105337.3,105341.8,5896640.0,True,True,True,True,0,0,81,False,False,False,False,False,,,,
81,1747033500000,105671.3,105871.6,105144.1,105341.8,17359976.0,164.55062354,105341.8,105871.6,105144.1,105671.3,17359976.0,True,True,True,True,-2,0,82,False,False,False,False,False,,,,
82,1747033200000,104406.8,105754.9,104406.8,105671.3,60132473.0,572.79134237,105671.3,105754.9,104406.8,104406.8,60132473.0,True,True,True,True,0,0,83,False,False,False,False,False,,,,
83,1747032900000,104333.9,104410.0,104333.9,104406.8,137292.0,1.31548373,104406.8,104410.0,104333.9,104333.9,137292.0,True,True,True,True,-8,0,84,False,False,False,False,False,,,,
84,1747032600000,104372.0,104374.0,104309.7,104333.9,359113.0,3.44166081,104333.9,104374.0,104309.7,104372.0,359113.0,True,True,True,True,-8,0,85,False,False,False,False,False,,,,
85,1747032300000,104356.5,104430.0,104356.5,104372.0,11094847.0,106.30988848,104372.0,104430.0,104356.5,104356.5,11094847.0,True,True,True,True,-8,0,86,False,False,False,False,False,,,,
86,1747032000000,104349.4,104388.0,104336.8,104356.5,399017.0,3.82309361,104356.5,104388.0,104336.8,104349.4,399017.0,True,True,True,True,-8,0,87,False,False,False,False,False,,,,
87,1747031700000,104295.0,104375.9,104294.9,104349.4,3329387.0,31.91062372,104349.4,104375.9,104294.9,104295.0,3329387.0,True,True,True,True,-8,0,88,False,False,False,False,False,,,,
88,1747031400000,104230.9,104314.0,104218.0,104295.0,1183741.0,11.35296617,104295.0,104314.0,104218.0,104230.9,1183741.0,True,True,True,True,-8,0,89,False,False,False,False,False,,,,
89,1747031100000,104096.0,104242.1,104096.0,104230.9,1258242.0,12.07928457,104230.9,104242.1,104096.0,104096.0,1258242.0,True,True,True,True,-8,0,90,False,False,False,False,False,,,,
90,1747030800000,103945.2,104096.0,103942.6,104096.0,565984.0,5.43929964,104096.0,104096.0,103942.6,103945.2,565984.0,True,True,True,True,-8,0,91,False,False,False,False,False,,,,
91,1747030500000,103981.1,103981.1,103845.0,103945.2,365513.0,3.51775689,103945.2,103981.1,103845.0,103981.1,365513.0,True,True,True,True,-8,0,92,False,False,False,False,False,,,,
92,1747030200000,104025.1,104025.1,103981.1,103981.1,244790.0,2.35353998,103981.1,104025.1,103981.1,104025.1,244790.0,True,True,True,True,-8,0,93,False,False,False,False,False,,,,
93,1747029900000,103915.5,104025.2,103915.5,104025.1,246432.0,2.37038149,104025.1,104025.2,103915.5,103915.5,246432.0,True,True,True,True,-8,0,94,False,False,False,False,False,,,,
94,1747029600000,103968.4,103984.9,103873.6,103915.5,1065345.0,10.25211468,103915.5,103984.9,103873.6,103968.4,1065345.0,True,True,True,True,-8,0,95,False,False,False,False,False,,,,
95,1747029300000,103898.5,103968.7,103898.2,103968.4,82105.0,0.78995929,103968.4,103968.7,103898.2,103898.5,82105.0,True,True,True,True,-8,0,96,False,False,False,False,False,,,,
96,1747029000000,103985.4,104008.0,103890.0,103898.5,1355026.0,13.03613474,103898.5,104008.0,103890.0,103985.4,1355026.0,True,True,True,True,-8,0,97,False,False,False,False,False,,,,
97,1747028700000,103996.0,104030.0,103985.4,103985.4,301873.0,2.90250536,103985.4,104030.0,103985.4,103996.0,301873.0,True,True,True,True,-8,0,98,False,False,False,False,False,,,,
98,1747028400000,103878.5,103996.0,103878.5,103996.0,369749.0,3.55648991,103996.0,103996.0,103878.5,103878.5,369749.0,True,True,True,True,-8,0,99,False,False,False,False,False,,,,
99,1747028100000,103808.3,103936.5,103801.6,103878.5,665537.0,6.40731178,103878.5,103936.5,103801.6,103808.3,665537.0,True,True,True,True,-8,0,100,False,False,False,False,False,,,,
100,1747027800000,103834.8,103878.1,103787.0,103808.3,534463.0,5.1473594,103808.3,103878.1,103787.0,103834.8,534463.0,True,True,True,True,-8,0,101,False,False,False,False,False,,,,
101,1747027500000,103936.5,103936.5,103820.3,103834.8,467585.0,4.50231669,103834.8,103936.5,103820.3,103936.5,467585.0,True,True,True,True,-8,0,102,False,False,False,False,False,,,,
102,1747027200000,103932.0,103936.5,103869.9,103936.5,249797.0,2.40424456,103936.5,103936.5,103869.9,103932.0,249797.0,True,True,True,True,-8,0,103,False,False,False,False,False,,,,
103,1747026900000,103946.8,103980.0,103877.0,103932.0,413788.0,3.98140619,103932.0,103980.0,103877.0,103946.8,413788.0,True,True,True,True,-8,0,104,False,False,False,False,False,,,,
104,1747026600000,103981.1,103981.1,103887.6,103946.8,499212.0,4.80368745,103946.8,103981.1,103887.6,103981.1,499212.0,True,True,True,True,-8,0,105,False,False,False,False,False,,,,
105,1747026300000,104014.1,104021.0,103981.1,103981.1,571398.0,5.49386062,103981.1,104021.0,103981.1,104014.1,571398.0,True,True,True,True,-8,0,106,False,False,False,False,False,,,,
106,1747026000000,104090.2,104094.0,104014.0,104014.1,88659.0,0.85207263,104014.1,104094.0,104014.0,104090.2,88659.0,True,True,True,True,-8,0,107,False,False,False,False,False,,,,
107,1747025700000,104060.0,104133.8,104060.0,104090.2,808123.0,7.76481687,104090.2,104133.8,104060.0,104060.0,808123.0,True,True,True,True,-6,0,108,False,False,False,False,False,,,,
108,1747025400000,104012.9,104060.0,104007.0,104060.0,170693.0,1.6408631,104060.0,104060.0,104007.0,104012.9,170693.0,True,True,True,True,-2,0,109,False,False,False,False,False,,,,
109,1747025100000,103998.0,104017.5,103935.5,104012.9,401879.0,3.86509787,104012.9,104017.5,103935.5,103998.0,401879.0,True,True,True,True,-4,0,110,False,False,False,False,False,,,,
110,1747024800000,104013.4,104013.4,103958.1,103998.0,313624.0,3.01602216,103998.0,104013.4,103958.1,104013.4,313624.0,True,True,True,True,-8,0,111,False,False,False,False,False,,,,
111,1747024500000,103978.7,104024.0,103978.1,104013.4,259896.0,2.49876203,104013.4,104024.0,103978.1,103978.7,259896.0,True,True,True,True,-8,0,112,False,False,False,False,False,,,,
112,1747024200000,103916.6,103984.3,103894.0,103978.7,418808.0,4.02924484,103978.7,103984.3,103894.0,103916.6,418808.0,True,True,True,True,-8,0,113,False,False,False,False,False,,,,
113,1747023900000,104007.2,104007.2,103866.6,103916.6,499065.0,4.80220527,103916.6,104007.2,103866.6,104007.2,499065.0,True,True,True,True,-8,0,114,False,False,False,False,False,,,,
114,1747023600000,104109.8,104109.8,104007.2,104007.2,413080.0,3.96955997,104007.2,104109.8,104007.2,104109.8,413080.0,True,True,True,True,-8,0,115,False,False,False,False,False,,,,
115,1747023300000,104083.9,104189.0,104083.9,104109.8,825836.0,7.92916653,104109.8,104189.0,104083.9,104083.9,825836.0,True,True,True,True,-8,0,116,False,False,False,False,False,,,,
116,1747023000000,104047.6,104084.0,103991.8,104083.9,194418.0,1.86886351,104083.9,104084.0,103991.8,104047.6,194418.0,True,True,True,True,6,0,117,False,False,False,False,False,,,,
117,1747022700000,104082.0,104082.1,104037.0,104047.6,390106.0,3.74900872,104047.6,104082.1,104037.0,104082.0,390106.0,True,True,True,True,6,0,118,False,False,False,False,False,,,,
118,1747022400000,104117.6,104144.1,104082.0,104082.0,371365.0,3.56650406,104082.0,104144.1,104082.0,104117.6,371365.0,True,True,True,True,2,0,119,False,False,False,False,False,,,,
119,1747022100000,104080.0,104117.6,104043.1,104117.6,294169.0,2.82627062,104117.6,104117.6,104043.1,104080.0,294169.0,True,True,True,True,0,0,120,False,False,False,False,False,,,,
120,1747021800000,104047.6,104096.0,104033.1,104080.0,609347.0,5.85501232,104080.0,104096.0,104033.1,104047.6,609347.0,True,True,True,True,0,0,121,False,False,False,False,False,,,,
121,1747021500000,103972.0,104054.0,103918.1,104047.6,503772.0,4.84546918,104047.6,104054.0,103918.1,103972.0,503772.0,True,True,True,True,-8,0,122,False,False,False,False,False,,,,
122,1747021200000,103867.0,103973.9,103835.6,103972.0,656550.0,6.31863495,103972.0,103973.9,103835.6,103867.0,656550.0,True,True,True,True,-8,0,123,False,False,False,False,False,,,,
123,1747020900000,103973.0,103989.1,103852.7,103867.0,695804.0,6.69554534,103867.0,103989.1,103852.7,103973.0,695804.0,True,True,True,True,-8,0,124,False,False,False,False,False,,,,
124,1747020600000,103906.1,103973.0,103906.1,103973.0,383035.0,3.68567002,103973.0,103973.0,103906.1,103906.1,383035.0,True,True,True,True,-8,0,125,False,False,False,False,False,,,,
125,1747020300000,104033.5,104071.4,103906.1,103906.1,658448.0,6.33025403,103906.1,104071.4,103906.1,104033.5,658448.0,True,True,True,True,-8,0,126,False,False,False,False,False,,,,
126,1747020000000,103954.0,104033.5,103954.0,104033.5,1074229.0,10.32910367,104033.5,104033.5,103954.0,103954.0,1074229.0,True,True,True,True,-8,0,127,False,False,False,False,False,,,,
127,1747019700000,103918.0,103954.3,103807.7,103954.0,916190.0,8.81773539,103954.0,103954.3,103807.7,103918.0,916190.0,True,True,True,True,-8,0,128,False,False,False,False,False,,,,
128,1747019400000,103791.1,103918.0,103749.1,103918.0,462704.0,4.45656534,103918.0,103918.0,103749.1,103791.1,462704.0,True,True,True,True,-8,0,129,False,False,False,False,False,,,,
129,1747019100000,103824.0,103824.0,103744.0,103791.1,393701.0,3.79397441,103791.1,103824.0,103744.0,103824.0,393701.0,True,True,True,True,-8,0,130,False,False,False,False,False,,,,
130,1747018800000,103906.3,103908.2,103809.9,103824.0,1404462.0,13.52119314,103824.0,103908.2,103809.9,103906.3,1404462.0,True,True,True,True,-8,0,131,False,False,False,False,False,,,,
131,1747018500000,103859.0,103906.3,103739.2,103906.3,1941172.0,18.69945033,103906.3,103906.3,103739.2,103859.0,1941172.0,True,True,True,True,-8,0,132,False,False,False,False,False,,,,
132,1747018200000,103910.9,103958.4,103852.5,103859.0,4358334.0,41.94123762,103859.0,103958.4,103852.5,103910.9,4358334.0,True,True,True,True,-8,0,133,False,False,False,False,False,,,,
133,1747017900000,103927.9,104008.4,103910.9,103910.9,562192.0,5.40766801,103910.9,104008.4,103910.9,103927.9,562192.0,True,True,True,True,-8,0,134,False,False,False,False,False,,,,
134,1747017600000,103992.8,104006.0,103916.5,103927.9,700497.0,6.73843806,103927.9,104006.0,103916.5,103992.8,700497.0,True,True,True,True,-8,0,135,False,False,False,False,False,,,,
135,1747017300000,104070.0,104085.3,103962.1,103992.8,794398.0,7.63611704,103992.8,104085.3,103962.1,104070.0,794398.0,True,True,True,True,-4,0,136,False,False,False,False,False,,,,
136,1747017000000,103972.1,104139.9,103972.1,104070.0,1412885.0,13.57766225,104070.0,104139.9,103972.1,103972.1,1412885.0,True,True,True,True,0,0,137,False,False,False,False,False,,,,
137,1747016700000,104127.0,104127.0,103941.0,103972.1,851947.0,8.19165793,103972.1,104127.0,103941.0,104127.0,851947.0,True,True,True,True,0,0,138,False,False,False,False,False,,,,
138,1747016400000,104192.0,104228.9,104124.0,104127.0,954825.0,9.16586777,104127.0,104228.9,104124.0,104192.0,954825.0,True,True,True,True,6,0,139,False,False,False,False,False,,,,
139,1747016100000,104033.9,104197.9,103931.5,104192.0,1554542.0,14.94538571,104192.0,104197.9,103931.5,104033.9,1554542.0,True,True,True,True,6,0,140,False,False,False,False,False,,,,
140,1747015800000,104188.4,104212.0,104013.2,104033.9,1232999.0,11.84571985,104033.9,104212.0,104013.2,104188.4,1232999.0,True,True,True,True,4,0,141,False,False,False,False,False,,,,
141,1747015500000,104207.1,104221.9,104088.0,104188.4,3036757.0,29.1624858,104188.4,104221.9,104088.0,104207.1,3036757.0,True,True,True,True,8,0,142,False,False,False,False,False,,,,
142,1747015200000,104014.1,104215.4,103967.6,104207.1,1661013.0,15.95586121,104207.1,104215.4,103967.6,104014.1,1661013.0,True,True,True,True,6,0,143,False,False,False,False,False,,,,
143,1747014900000,104008.0,104112.8,104008.0,104014.1,842410.0,8.09628232,104014.1,104112.8,104008.0,104008.0,842410.0,True,True,True,True,-2,0,144,False,False,False,False,False,,,,
144,1747014600000,103975.8,104034.0,103948.2,104008.0,618683.0,5.94866396,104008.0,104034.0,103948.2,103975.8,618683.0,True,True,True,True,-8,0,145,False,False,False,False,False,,,,
